data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,totale_casi,note
2020-06-25T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    628 
2020-06-26T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    631 
2020-06-27T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    632 
2020-06-28T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    632 
2020-06-29T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    633 
2020-06-30T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    634 
2020-07-01T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    636 
2020-07-02T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    637 
2020-07-03T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    640 
2020-07-04T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    641 
2020-07-05T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    641 
2020-07-06T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    646 
2020-07-07T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    645 
2020-07-08T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    646 
2020-07-09T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    648 
2020-07-10T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    650 
2020-07-11T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    649 
2020-07-12T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    649 
2020-07-13T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    650 
2020-07-14T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    650 
2020-07-15T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-16T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-17T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    650 
2020-07-18T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    650 
2020-07-19T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-20T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-21T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-22T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    651 
2020-07-23T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    655 
2020-07-24T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    655 
2020-07-25T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    654 
2020-07-26T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    654 
2020-07-27T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    655 
2020-07-28T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    655 
2020-07-29T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    656 
2020-07-30T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    657 
2020-07-31T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    658 
2020-08-01T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    658 
2020-08-02T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    658 
2020-08-03T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    658 
2020-08-04T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    659 
2020-08-05T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    659 
2020-08-06T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    660 
2020-08-07T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    660 
2020-08-08T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    662 
2020-08-09T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    663 
2020-08-10T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    663 
2020-08-11T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    663 
2020-08-12T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    665 
2020-08-13T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    665 
2020-08-14T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    665 
2020-08-15T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    667 
2020-08-16T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    670 
2020-08-17T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    670 
2020-08-18T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    670 
2020-08-19T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    670 
2020-08-20T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    671 
2020-08-21T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    674 
2020-08-22T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    677 
2020-08-23T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    677 
2020-08-24T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    678 
2020-08-25T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    682 
2020-08-26T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    692 
2020-08-27T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    700 
2020-08-28T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    707 
2020-08-29T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    712 
2020-08-30T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    714 
2020-08-31T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    718 
2020-09-01T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    723 
2020-09-02T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    726 
2020-09-03T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    732 
2020-09-04T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    740 
2020-09-05T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    750 
2020-09-06T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    755 
2020-09-07T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    756 
2020-09-08T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    770 
2020-09-09T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    773 
2020-09-10T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    781 
2020-09-11T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    784 
2020-09-12T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    789 
2020-09-13T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    800 
2020-09-14T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    803 
2020-09-15T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    806 
2020-09-16T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    808 
2020-09-17T17:00:00 ITA 03 Lombardia 888 Fuori_Regione__Provincia_Autonoma    814 
