data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,totale_casi,note
2020-09-12T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    317 
2020-09-13T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    323 
2020-09-14T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    320 
2020-09-15T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    330 
2020-09-16T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    338 
2020-09-17T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    347 
2020-09-18T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    355 
2020-09-19T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    361 
2020-09-20T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    367 
2020-09-21T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    371 
2020-09-22T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    377 
2020-09-23T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    379 
2020-09-24T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    384 
2020-09-25T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    386 
2020-09-26T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    394 
2020-09-27T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    395 
2020-09-28T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    401 
2020-09-29T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    409 
2020-09-30T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    403 
2020-10-01T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    411 
2020-10-02T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    415 
2020-10-03T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    434 
2020-10-04T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    444 
2020-10-05T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    447 
2020-10-06T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    460 
2020-10-07T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    475 
2020-10-08T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    490 
2020-10-09T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    499 
2020-10-10T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    515 
2020-10-11T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    531 
2020-10-12T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    536 
2020-10-13T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    567 
2020-10-14T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    589 
2020-10-15T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    581 
