data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,totale_casi,note,codice_nuts_1,codice_nuts_2,codice_nuts_3
2020-02-24T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-02-25T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-02-26T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-02-27T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-02-28T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-02-29T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-03-01T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-03-02T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-03-03T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-03-04T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,0,,,,
2020-03-05T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,1,,,,
2020-03-06T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,2,,,,
2020-03-07T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,2,,,,
2020-03-08T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,2,,,,
2020-03-09T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,3,,,,
2020-03-10T18:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,3,,,,
2020-03-11T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,2,,,,
2020-03-12T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,3,,,,
2020-03-13T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,3,,,,
2020-03-14T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,5,,,,
2020-03-15T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,6,,,,
2020-03-16T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,6,,,,
2020-03-17T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,14,,,,
2020-03-18T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,20,,,,
2020-03-19T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,27,,,,
2020-03-20T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,34,,,,
2020-03-21T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,38,,,,
2020-03-22T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,45,,,,
2020-03-23T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,46,,,,
2020-03-24T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,49,,,,
2020-03-25T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,51,,,,
2020-03-26T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,53,,,,
2020-03-27T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,115,,,,
2020-03-28T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,118,,,,
2020-03-29T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,123,,,,
2020-03-30T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,134,,,,
2020-03-31T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,139,,,,
2020-04-01T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,140,,,,
2020-04-02T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,146,,,,
2020-04-03T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,150,,,,
2020-04-04T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,150,,,,
2020-04-05T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,157,,,,
2020-04-06T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,158,,,,
2020-04-07T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,162,,,,
2020-04-08T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,169,,,,
2020-04-09T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,173,,,,
2020-04-10T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,176,,,,
2020-04-11T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,181,,,,
2020-04-12T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,182,,,,
2020-04-13T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,183,,,,
2020-04-14T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,184,,,,
2020-04-15T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,190,,,,
2020-04-16T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,194,,,,
2020-04-17T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,195,,,,
2020-04-18T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,197,,,,
2020-04-19T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,197,,,,
2020-04-20T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,197,,,,
2020-04-21T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,197,,,,
2020-04-22T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,197,,,,
2020-04-23T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,201,,,,
2020-04-24T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,201,,,,
2020-04-25T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,201,,,,
2020-04-26T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,202,,,,
2020-04-27T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,205,,,,
2020-04-28T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,205,,,,
2020-04-29T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,206,,,,
2020-04-30T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,207,,,,
2020-05-01T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,207,,,,
2020-05-02T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,207,,,,
2020-05-03T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,207,,,,
2020-05-04T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,208,,,,
2020-05-05T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,208,,,,
2020-05-06T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,209,,,,
2020-05-07T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,210,,,,
2020-05-08T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,210,,,,
2020-05-09T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,210,,,,
2020-05-10T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,210,,,,
2020-05-11T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-12T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-13T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-14T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-15T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-16T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-17T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-18T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,211,,,,
2020-05-19T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,212,,,,
2020-05-20T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,213,,,,
2020-05-21T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,213,,,,
2020-05-22T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-23T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-24T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-25T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-26T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-27T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-28T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-29T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-30T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-05-31T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-01T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-02T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-03T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-04T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-05T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-06T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-07T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-08T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-09T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-10T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-11T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-12T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-13T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-14T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-15T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-16T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-17T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-18T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-19T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-20T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-21T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-22T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-23T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-24T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-25T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-26T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-27T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-28T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-29T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
2020-06-30T17:00:00,ITA,18,Calabria,079,Catanzaro,CZ,38.90597598,16.59440194,214,,,,
